steps,w1,w2,w3,w4,w5,w6,w7,second,last
219,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,2.668954164816311,11.473035397653891,9.83846010235621,21.365683740745915
220,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,2.668954164816311,11.473035397653891,9.83846010235621,21.365683740745915
221,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,2.668954164816311,11.473035397653891,9.83846010235621,21.365683740745915
222,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,11.473035397653891,9.83846010235621,23.392926719756396
223,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,11.473035397653891,9.83846010235621,23.392926719756396
224,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,11.473035397653891,9.83846010235621,23.392926719756396
225,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,11.473035397653891,9.83846010235621,23.392926719756396
226,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,24.170452551067285
227,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,24.170452551067285
228,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,24.170452551067285
229,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,24.170452551067285
230,1.0,5.577375731167466,8.917815942223044,11.037545978980987,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,24.170452551067285
231,1.0,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,25.078614714540613
232,1.0,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,25.078614714540613
233,1.0,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,25.078614714540613
234,1.0,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,25.078614714540613
235,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.83846010235621,27.663984148267208
236,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
237,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
238,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
239,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
240,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
241,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
242,6.170738867453191,5.577375731167466,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,27.559717862828983
243,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
244,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
245,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
246,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
247,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
248,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,13.028087060275674,9.786326959637098,29.603096721491237
249,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
250,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
251,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
252,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
253,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
254,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
255,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
256,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,6.723440122837275,15.0510189573238,9.786326959637098,30.6145626700153
257,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
258,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
259,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
260,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
261,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
262,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
263,6.170738867453191,9.664133448491977,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,32.71407105889379
264,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,34.50766997335561
265,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,34.50766997335561
266,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,34.50766997335561
267,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,15.0510189573238,9.786326959637098,34.50766997335561
268,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,35.57998536129814
269,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,35.57998536129814
270,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,35.57998536129814
271,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,35.57998536129814
272,6.170738867453191,13.251331277415607,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,35.57998536129814
273,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
274,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
275,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
276,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
277,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
278,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,10.922456900594263,17.19564973320886,9.786326959637098,37.02432030444068
279,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,38.954511007417004
280,6.170738867453191,16.140001163700678,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,38.954511007417004
281,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
282,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
283,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
284,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
285,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
286,6.170738867453191,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,40.20122157940965
287,12.04980816392612,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,43.14075622764611
288,12.04980816392612,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,43.14075622764611
289,12.04980816392612,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,43.14075622764611
290,12.04980816392612,18.63342230768596,8.917815942223044,12.853870305927645,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,43.14075622764611
291,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,45.241449362148394
292,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,14.782838306546914,17.19564973320886,9.786326959637098,45.241449362148394
293,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,18.696343498843284,17.19564973320886,9.786326959637098,47.19820195829658
294,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,18.696343498843284,17.19564973320886,9.786326959637098,47.19820195829658
295,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
296,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
297,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
298,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
299,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
300,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
301,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
302,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
303,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
304,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
305,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
306,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
307,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
308,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
309,12.04980816392612,18.63342230768596,8.917815942223044,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,48.68220312721536
310,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
311,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
312,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
313,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
314,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
315,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
316,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
317,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
318,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
319,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
320,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
321,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
322,12.04980816392612,18.63342230768596,15.247638481465554,17.055256574932223,7.702799857225291,21.66434583668085,17.19564973320886,9.786326959637098,51.847114396836616
